0.0042536258697509766, 0.00033824099955381826, 31.192106, 13676.457, 399, 1.9103287, 196.16002, 30548.691, 399, 63.78643, 43.912636, 16721.113, 399, 13.595346, 96.04091, 17238.646, 399, 24.063456, 0, 0.901383, 0.03856358, 0.031525314, 0.02852815
0.0050203800201416016, 0.00023785800294717774, 32.622757, 13527.261, 399, 0.8202558, 204.62654, 29956.271, 399, 47.358463, 42.50228, 15409.902, 399, 12.260007, 110.592224, 18079.771, 399, 49.960644, 0, 0.9085914, 0.035330184, 0.02899002, 0.027088346
0.00562739372253418, 0.00022965199605096132, 33.832233, 13643.294, 399, 6.455185, 229.6662, 32564.512, 399, 142.99257, 44.81519, 15780.34, 399, 4.262987, 128.11357, 18977.86, 399, 57.54139, 0, 0.8843335, 0.04515473, 0.037383072, 0.033128735
0.0061991214752197266, 0.00020908199803670868, 36.713448, 13904.78, 399, 11.455169, 207.4551, 30368.15, 399, 1.0182178, 45.81637, 15082.092, 399, 6.630924, 143.82697, 19438.848, 399, 55.850185, 0, 0.805867, 0.07023054, 0.06314919, 0.060753357
0.006757497787475586, 0.00022704699949827045, 39.278866, 14094.031, 399, 6.4434, 250.33942, 36298.11, 399, 94.29068, 48.458633, 14725.336, 399, 3.5667086, 143.74294, 20452.797, 399, 20.631287, 0, 0.74801123, 0.09018941, 0.08334088, 0.07845845
0.007318019866943359, 0.00020319100440246984, 41.68825, 14947.722, 399, 0.18696724, 261.78598, 36417.914, 399, 45.376076, 42.301952, 14300.61, 399, 0.47626334, 136.25732, 19694.541, 399, 54.690994, 0, 0.82699335, 0.0653411, 0.056843348, 0.050822146
0.00785064697265625, 0.00021484299941221252, 41.442238, 15490.736, 399, 5.7255464, 232.62325, 34724.348, 399, 19.089552, 43.200382, 14588.902, 399, 5.4695163, 121.04234, 18929.201, 399, 55.98454, 0, 0.7860679, 0.07866496, 0.07059131, 0.06467574
0.008376598358154297, 0.00020761999621754512, 42.463524, 15614.13, 399, 0.8628901, 217.49959, 32213.78, 399, 16.85637, 45.262375, 15121.882, 399, 1.2711107, 108.39224, 18422.586, 399, 12.334607, 0, 0.6917684, 0.106766924, 0.10234718, 0.099117465
0.008933544158935547, 0.00021070599905215204, 41.93499, 15340.247, 399, 3.2837763, 214.35982, 30782.408, 399, 94.67021, 45.24996, 14974.742, 399, 0.24112555, 99.42174, 18081.877, 399, 12.752254, 0, 0.7733379, 0.0829108, 0.07508466, 0.068666674
0.009473800659179688, 0.0002125690007233061, 41.2377, 15053.473, 399, 1.8050389, 188.54724, 26636.635, 399, 92.125565, 44.183937, 15463.083, 399, 7.7868977, 104.0285, 18917.031, 399, 1.7466402, 0, 0.73988366, 0.09269024, 0.08631927, 0.081106864
