0.01096963882446289, 0.0001434359983250033, 46.19136, 6755.3623, 174, 6.7576585, 42.710026, 6910.367, 174, 5.4366565, 42.17076, 6617.668, 174, 9.899262, 46.030735, 6844.4536, 174, 20.410862, 1, 3.1793154e-10, 0.43991104, 0.26815206, 7.332072e-10, 0.29193687
0.011522531509399414, 1.9748000340769067e-05, 37.47754, 6356.0435, 174, 11.524348, 38.908943, 7090.232, 174, 1.5844525, 52.082127, 6214.791, 174, 9.816286, 35.299114, 6023.6714, 174, 1.8488703, 1, 3.1645623e-08, 0.38511294, 0.29769343, 5.032141e-08, 0.31719354
0.011874198913574219, 1.7082998965634033e-05, 39.35341, 6682.381, 174, 16.477169, 37.49454, 6886.8955, 174, 0.70677227, 55.876617, 6516.212, 173, 1.713952, 49.607296, 6206.0356, 174, 30.489822, 1, 1.6121778e-10, 0.45238054, 0.26099673, 4.0288975e-10, 0.28662273
0.012229204177856445, 1.687300027697347e-05, 42.73774, 7161.9473, 174, 9.47397, 44.150368, 7449.1675, 174, 13.947207, 44.974556, 7037.925, 173, 19.381163, 53.130646, 6486.2456, 174, 24.41104, 1, 4.275062e-10, 0.4134741, 0.28790066, 8.2473955e-10, 0.2986253
0.01257014274597168, 1.5981000615283847e-05, 37.80853, 7458.575, 173, 1.276064, 43.9922, 7680.681, 174, 13.671805, 43.821404, 7278.646, 174, 17.36394, 42.104385, 5909.233, 174, 3.4848342, 1, 2.1749731e-08, 0.39076957, 0.2980033, 3.518338e-08, 0.31122702
0.012919902801513672, 1.5459001588169485e-05, 45.54502, 7606.1934, 173, 15.823888, 36.8338, 7106.982, 174, 1.3197178, 44.164635, 6854.298, 174, 17.631418, 55.864212, 6329.056, 174, 23.208075, 1, 1.9300046e-10, 0.4389807, 0.2705929, 4.4124013e-10, 0.29042634
0.013262748718261719, 1.676199826761149e-05, 44.246487, 6854.9375, 174, 19.155567, 39.45777, 7139.8823, 174, 5.8731327, 36.767136, 6515.085, 173, 2.1426678, 53.87118, 6325.8794, 174, 28.106615, 1, 1.4409807e-10, 0.46633515, 0.25169984, 3.9304243e-10, 0.28196502
0.013598203659057617, 1.5589997929055244e-05, 40.266045, 6573.127, 174, 10.540958, 45.054096, 6542.992, 174, 4.3574467, 39.901924, 6573.32, 173, 5.8302627, 46.097286, 6106.892, 174, 12.701829, 1, 8.9629504e-10, 0.43902564, 0.26849225, 2.0221411e-09, 0.2924821
0.013940572738647461, 1.5138997696340084e-05, 43.26983, 6244.544, 174, 5.440611, 51.463142, 7594.403, 174, 10.051944, 60.716038, 6857.6885, 174, 35.19889, 50.686695, 6463.2417, 174, 0.9743576, 1, 9.4188344e-08, 0.34546578, 0.32509515, 1.14395654e-07, 0.32943884
0.014286518096923828, 1.6009998944355175e-05, 39.476902, 6076.1113, 174, 1.6305991, 46.157, 7974.535, 174, 20.113188, 59.34876, 7492.082, 174, 34.61219, 49.66449, 6569.8374, 174, 1.1393007, 1, 5.9277063e-08, 0.35357517, 0.32266733, 7.50957e-08, 0.32375726
